osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,name,ref,junction,width,bridge,tunnel,access
51505434,residential,False,True,109.37789938213233,"LINESTRING (34.7956356 32.0072866, 34.7944756 32.0072862)",,,גולדשטיין,,,,,,
52329255,residential,False,False,67.84290750608493,"LINESTRING (34.7956356 32.0072866, 34.7963551 32.0072885)",,,השילוח,,,,,,
52329253,residential,False,False,89.21182812916904,"LINESTRING (34.7972093 32.0072908, 34.7972098 32.0064885)",,,השילוח,,,,,,
52329253,residential,False,True,21.062377237069544,"LINESTRING (34.7972093 32.0072908, 34.7972062 32.0074802)",,,השילוח,,,,,,
52329255,residential,False,True,80.54401863532075,"LINESTRING (34.7972093 32.0072908, 34.7963551 32.0072885)",,,השילוח,,,,,,
30715395,residential,False,True,65.69923455708238,"LINESTRING (34.7964216 32.0058127, 34.7961559 32.0063589)",1,,ששת הימים,,,,,,
30715395,residential,False,False,89.41753961570915,"LINESTRING (34.7964216 32.0058127, 34.796499 32.0056973, 34.7968493 32.0050952)",1,,ששת הימים,,,,,,
51505436,residential,False,False,103.43958323961795,"LINESTRING (34.7964216 32.0058127, 34.7960837 32.0056676, 34.7959615 32.005652, 34.7953669 32.0056442)",,,שער האריות,,,,,,
48701704,residential,False,True,71.10877511828707,"LINESTRING (34.7970338 32.0106863, 34.7965142 32.0111498)",,,הרוקמים,,,,,,
51505455,residential,False,False,102.68603205877747,"LINESTRING (34.7970338 32.0106863, 34.797735 32.0113929)",,,האיזמל,,,,,,
48701704,residential,False,False,308.72089185759705,"LINESTRING (34.7970338 32.0106863, 34.7977415 32.0102493, 34.798925 32.0095538, 34.7995317 32.0091775, 34.7996834 32.0090579)",,,הרוקמים,,,,,,
51505455,residential,False,True,105.04753852405464,"LINESTRING (34.7970338 32.0106863, 34.7969431 32.0106064, 34.7962615 32.0100054)",,,האיזמל,,,,,,
51505455,residential,False,False,105.04753852405464,"LINESTRING (34.7962615 32.0100054, 34.7969431 32.0106064, 34.7970338 32.0106863)",,,האיזמל,,,,,,
51545957,residential,True,False,91.84749048972766,"LINESTRING (34.7765734 32.0194007, 34.7765007 32.018577)",,,נס ציונה,,,,,,
115562021,residential,True,False,63.73130590964037,"LINESTRING (34.7765734 32.0194007, 34.7772479 32.0193627)",,,המכבים,,,,,,
51545957,residential,True,False,60.06259585765165,"LINESTRING (34.7765007 32.018577, 34.7764609 32.0180379)",,,נס ציונה,,,,,,
1210710716,residential,True,False,65.98658923491168,"LINESTRING (34.7764609 32.0180379, 34.7757635 32.018088)",,,יבנה,,,,,,
1210710717,residential,True,False,49.64174018350451,"LINESTRING (34.7764609 32.0180379, 34.7769868 32.018016)",,,יבנה,,,,,,
51545958,residential,True,False,63.95129890748871,"LINESTRING (34.7778845 32.0185066, 34.7772074 32.018541)",,,פתח תקווה,,,,,,
"[52328435, 51545964]",residential,True,False,139.64603726776386,"LINESTRING (34.7778845 32.0185066, 34.7778616 32.0180993, 34.7778477 32.0179825, 34.7769868 32.018016)",,,"['יבנה', 'ביל""ו']",,,,,,
51545958,residential,True,False,66.74759905892347,"LINESTRING (34.7772074 32.018541, 34.7765007 32.018577)",,,פתח תקווה,,,,,,
51545959,residential,True,False,91.44874911017106,"LINESTRING (34.7772074 32.018541, 34.7772479 32.0193627)",,,ראשון לציון,,,,,,
115562021,residential,True,False,65.20622069257945,"LINESTRING (34.7772479 32.0193627, 34.777938 32.0193237)",,,המכבים,,,,,,
51545960,residential,False,True,66.16727751483042,"LINESTRING (34.7806007 32.0198067, 34.7812717 32.0197823, 34.7813018 32.0197801)",,,הרצוג,,,,,,
51545961,residential,True,False,111.41925515090836,"LINESTRING (34.7806007 32.0198067, 34.7805818 32.0198587, 34.7805201 32.0199024, 34.7796132 32.0199381, 34.7795697 32.0199181, 34.7795395 32.0198554)",,,הרצוג,,roundabout,,,,
51325334,residential,False,False,60.05561253043986,"LINESTRING (34.7795395 32.0198554, 34.7789031 32.0198789)",,,הרצוג,,,,,,
51545961,residential,True,False,115.1015215685575,"LINESTRING (34.7795395 32.0198554, 34.779543 32.0197951, 34.7795917 32.0197499, 34.7805034 32.0197084, 34.7805881 32.0197527, 34.7806007 32.0198067)",,,הרצוג,,roundabout,,,,
51545970,residential,True,False,76.37875733948282,"LINESTRING (34.7797118 32.0218338, 34.7789031 32.021875)",1,,שפרינצק,,,,,,
51545963,residential,False,True,60.564520845868145,"LINESTRING (34.7805918 32.0204681, 34.7812337 32.0204465)",,,הרב מיימון,,,,,,
"[51545963, 1416912421]",residential,False,False,56.03851190957356,"LINESTRING (34.7805918 32.0204681, 34.7805087 32.0204387, 34.780006 32.0204733)",,,הרב מיימון,,,,,,
51545965,residential,True,False,67.65924304929106,"LINESTRING (34.7769868 32.018016, 34.7769604 32.017448, 34.7769594 32.0174273, 34.7769585 32.017408)",,,משמר הירדן,,,,,,
1210711190,tertiary,True,False,65.00067364643283,"LINESTRING (34.7756342 32.0181025, 34.7755637 32.017521)",2,,אריה שנקר,,,,,,
115788948,residential,False,False,12.296591432003432,"LINESTRING (34.7756342 32.0181025, 34.775697 32.0180955, 34.7757635 32.018088)",,,יבנה,,,,,,
182823410,tertiary,True,False,119.37037003864269,"LINESTRING (34.7769585 32.017408, 34.7756973 32.0175025)",2,,ההסתדרות,,,,,,
52328435,residential,True,False,90.99740217792021,"LINESTRING (34.777938 32.0193237, 34.7778845 32.0185066)",,,"ביל""ו",,,,,,
51545967,residential,False,False,10.228105924299712,"LINESTRING (34.7736727 32.0176235, 34.7736859 32.0177148)",,,האבות,,,,,,
51545986,residential,True,False,91.07238038208746,"LINESTRING (34.7736727 32.0176235, 34.7735491 32.0168112)",,,טשרניחובסקי,,,,,,
"[182823411, 145240243]",tertiary,True,False,178.62779825226073,"LINESTRING (34.7736727 32.0176235, 34.7748598 32.0174898, 34.775551 32.017413)","['3', '2']",,ההסתדרות,,,,,,
52328436,residential,True,False,79.38640962662166,"LINESTRING (34.7747978 32.0181849, 34.7756342 32.0181025)",,,יבנה,,,,,,
51545968,residential,True,False,135.19640571075485,"LINESTRING (34.7749781 32.0193911, 34.7749619 32.0192829, 34.7749449 32.0191689, 34.7749273 32.019051, 34.7747978 32.0181849)",,,מודיעין,,,,,,
993690189,residential,False,False,32.839773287815085,"LINESTRING (34.7749781 32.0193911, 34.7749919 32.0194405, 34.7750583 32.0196785)",,,מודיעין,,,,,,
51545969,residential,True,False,257.81259009456437,"LINESTRING (34.7752523 32.0152926, 34.7735227 32.0154941, 34.773358 32.015514, 34.7733741 32.0156189, 34.7734637 32.0162054)",,,רחל,,,,,,
"[1375674369, 123019708]",tertiary,True,False,147.80608436670641,"LINESTRING (34.7752523 32.0152926, 34.7751958 32.0149419, 34.775052 32.0141283, 34.7750401 32.0140609, 34.7750268 32.0139772)",,,יעקב פיכמן,,,,,,
51545970,residential,True,False,88.41976911604067,"LINESTRING (34.7806483 32.0217907, 34.7797118 32.0218338)",1,,שפרינצק,,,,,,
51545971,residential,True,False,147.16304999064587,"LINESTRING (34.7806483 32.0217907, 34.7805918 32.0204681)",1,,אחד העם,,,,,,
109082513,residential,False,True,77.45100845937539,"LINESTRING (34.7789031 32.021875, 34.7789456 32.0225706)",3,,יהושע חנקין,,,,,,
118874864,residential,True,False,74.90388465647938,"LINESTRING (34.7789031 32.021875, 34.7781094 32.0219055)",1,,שפרינצק,,,,,,
205277199,residential,False,False,137.0211233436368,"LINESTRING (34.7789031 32.021875, 34.7788324 32.0206442)",2,,יהושע חנקין,,,,,,
51545984,residential,True,False,69.9195356085733,"LINESTRING (34.7781094 32.0219055, 34.7780744 32.0212774)",1,,"ביל""ו",,,,,,
118874864,residential,True,False,171.17450934115254,"LINESTRING (34.7781094 32.0219055, 34.7769266 32.0219492, 34.7762954 32.0219715)",1,,שפרינצק,,,,,,
51545971,residential,True,False,80.00601156621501,"LINESTRING (34.780686 32.0225095, 34.7806483 32.0217907)",1,,אחד העם,,,,,,
109814528,tertiary,False,True,79.22786563356387,"LINESTRING (34.780686 32.0225095, 34.7815253 32.0224733)",,50,סוקולוב,,,,,,
109814528,tertiary,False,False,164.21790495707177,"LINESTRING (34.780686 32.0225095, 34.7798527 32.0225381, 34.7789456 32.0225706)",,50,סוקולוב,,,,,,
58015410,residential,False,True,63.94436688022692,"LINESTRING (34.7666003 32.015379, 34.7672782 32.0153966)",,,ברזילי,,,,,,
"[58015403, 51545972, 58015411]",residential,True,False,288.74210074394176,"LINESTRING (34.7666003 32.015379, 34.7656343 32.0153618, 34.7656178 32.0149163, 34.7665945 32.0148764, 34.7665948 32.0149224, 34.7666003 32.015379)",,,"['אלי כהן', 'ברנשטיין', 'ברזילי']",,,,,,
58015438,residential,True,False,79.40516497328859,"LINESTRING (34.7692717 32.0151108, 34.768441 32.0152284)",,,גרינבוים,,,,,,
131893340,residential,True,False,145.8406107157783,"LINESTRING (34.768441 32.0152284, 34.7686854 32.0165235)",,,אחד במאי,,,,,,
"[58015437, 58015438]",residential,True,False,92.01689008723267,"LINESTRING (34.768441 32.0152284, 34.7682065 32.0152554, 34.7681381 32.0152473, 34.7680947 32.015197, 34.7679945 32.0146982)",,,"['גרינבוים', 'ארגוב']",,,,,,
50804434,residential,False,True,54.330975934234374,"LINESTRING (34.7672782 32.0153966, 34.767266 32.0149081)",,,זלמן ארן,,,,,,
58015410,residential,False,False,63.94436688022692,"LINESTRING (34.7672782 32.0153966, 34.7666003 32.015379)",,,ברזילי,,,,,,
50804434,residential,False,False,130.39321506764924,"LINESTRING (34.7672782 32.0153966, 34.7672655 32.0157186, 34.7672545 32.0159793, 34.7672257 32.0165684)",,,זלמן ארן,,,,,,
50804434,residential,False,False,54.330975934234374,"LINESTRING (34.767266 32.0149081, 34.7672782 32.0153966)",,,זלמן ארן,,,,,,
1164639733,residential,True,False,26.81957906884809,"LINESTRING (34.767266 32.0149081, 34.7672365 32.0149054, 34.7672094 32.0148949, 34.7671877 32.0148778, 34.7671733 32.0148557, 34.7671679 32.0148309, 34.7671718 32.014806, 34.7671848 32.0147834, 34.7672056 32.0147653, 34.7672319 32.0147537, 34.7672488 32.0147514)",,,,,roundabout,,,,
105513179,residential,False,False,80.55844157293669,"LINESTRING (34.7678757 32.0168485, 34.768722 32.0167487)",,,גולומב,,,,,,
105513179,residential,False,True,66.03373805608199,"LINESTRING (34.7678757 32.0168485, 34.7671813 32.016926)",,,גולומב,,,,,,
51545976,residential,True,False,171.11032246430912,"LINESTRING (34.7681394 32.018371, 34.7678757 32.0168485)",,,ז'אן ז'ורס,,,,,,
155879912,tertiary,False,False,44.88748796362143,"LINESTRING (34.7681394 32.018371, 34.7686128 32.018328)",,,ההסתדרות,,,,,,
155879912,tertiary,False,True,77.51132917894732,"LINESTRING (34.7681394 32.018371, 34.7673203 32.0184309)",,,ההסתדרות,,,,,,
50804434,residential,False,False,67.06679678201048,"LINESTRING (34.7671754 32.0178404, 34.7673203 32.0184309)",,,זלמן ארן,,,,,,
51545979,residential,False,False,74.70445102024787,"LINESTRING (34.7671754 32.0178404, 34.7663835 32.0178634)",,,בן אליעזר,,,,,,
50804434,residential,False,True,101.72971483081545,"LINESTRING (34.7671754 32.0178404, 34.7671631 32.017234, 34.7671813 32.016926)",,,זלמן ארן,,,,,,
51545979,residential,False,True,74.70445102024787,"LINESTRING (34.7663835 32.0178634, 34.7671754 32.0178404)",,,בן אליעזר,,,,,,
58015406,residential,True,False,70.30596970881463,"LINESTRING (34.7663835 32.0178634, 34.7656384 32.017889)",,,בן אליעזר,,,,,,
51545981,residential,False,False,61.40366589162423,"LINESTRING (34.7656384 32.017889, 34.7656566 32.018441)",,,אלי כהן,,,,,,
"[51545983, 58014742, 58014743]",residential,True,False,207.78662856860092,"LINESTRING (34.7656384 32.017889, 34.7656087 32.0172497, 34.7662798 32.0172381, 34.7663277 32.0172528, 34.7663469 32.0172761, 34.7663835 32.0178634)",,,"['וולקני', 'אלי כהן']",,,,,,
58015404,residential,False,True,76.89722409949802,"LINESTRING (34.7664101 32.016572, 34.7672257 32.0165684)",,,שלמה קפלנסקי,,,,,,
"[58015408, 58015409, 51545982]",residential,True,False,278.46849552634205,"LINESTRING (34.7664101 32.016572, 34.7656274 32.0165789, 34.7656241 32.0159754, 34.7663222 32.0159759, 34.7663887 32.0159883, 34.7664114 32.0160354, 34.7664101 32.016572)",,,"['אלי כהן', 'שלמה קפלנסקי', 'בן ציון ישראלי']",,,,,,
50804434,residential,False,False,39.98310134971533,"LINESTRING (34.7672257 32.0165684, 34.7671813 32.016926)",,,זלמן ארן,,,,,,
58015404,residential,False,False,76.89722409949802,"LINESTRING (34.7672257 32.0165684, 34.7664101 32.016572)",,,שלמה קפלנסקי,,,,,,
50804434,residential,False,True,130.39321506764924,"LINESTRING (34.7672257 32.0165684, 34.7672545 32.0159793, 34.7672655 32.0157186, 34.7672782 32.0153966)",,,זלמן ארן,,,,,,
51545984,residential,True,False,74.97329181347156,"LINESTRING (34.7780744 32.0212774, 34.7780369 32.0206039)",1,,"ביל""ו",,,,,,
52328435,residential,True,False,70.31294538770398,"LINESTRING (34.7780007 32.0199538, 34.777938 32.0193237)",,,"ביל""ו",,,,,,
1392134591,residential,False,False,62.40797359481202,"LINESTRING (34.7780007 32.0199538, 34.7786603 32.0199065)",,,חומה ומגדל,,,,,,
1392134591,residential,False,True,187.39370401053137,"LINESTRING (34.7780007 32.0199538, 34.7760165 32.0200533)",,,חומה ומגדל,,,,,,
123019708,tertiary,True,False,73.59633768749126,"LINESTRING (34.7753387 32.0159504, 34.7752523 32.0152926)",,,יעקב פיכמן,,,,,,
51545985,residential,True,False,14.50705186409175,"LINESTRING (34.7753387 32.0159504, 34.7754118 32.0159588, 34.7754854 32.0159856)",,,גולומב,,,,,,
118650066,residential,True,False,157.8506268348619,"LINESTRING (34.7726695 32.0163006, 34.7729113 32.0177053)",,,ביאליק,,,,,,
185882655,residential,False,True,75.62337663923297,"LINESTRING (34.7726695 32.0163006, 34.7734637 32.0162054)",,,גולומב,,,,,,
118650062,residential,True,False,315.65368300599727,"LINESTRING (34.7726695 32.0163006, 34.7724293 32.0146412, 34.772334 32.0139825, 34.7722617 32.013483)",,,ביאליק,,,,,,
186225236,residential,True,False,74.21531130119841,"LINESTRING (34.7718948 32.0164189, 34.7726695 32.0163006)",,,גולומב,,,,,,
303229831,tertiary,True,False,27.672123618398444,"LINESTRING (34.7703285 32.0165215, 34.770335 32.0162727)",1,,חיים ויצמן,,,,,,
105513178,residential,True,False,63.43517727548777,"LINESTRING (34.7695464 32.0166643, 34.770216 32.0166085)",,,גולומב,,,,,,
131913593,residential,True,False,174.6723378027484,"LINESTRING (34.7695464 32.0166643, 34.7692717 32.0151108)",,,לאון בלום,,,,,,
105513179,residential,False,True,80.55844157293669,"LINESTRING (34.768722 32.0167487, 34.7678757 32.0168485)",,,גולומב,,,,,,
131913588,residential,False,True,25.277771403124834,"LINESTRING (34.768722 32.0167487, 34.7686854 32.0165235)",,,אחד במאי,,,,,,
131913591,residential,True,False,78.29027560855822,"LINESTRING (34.768722 32.0167487, 34.7695464 32.0166643)",,,גולומב,,,,,,
51545986,residential,True,False,67.84147624309271,"LINESTRING (34.7735491 32.0168112, 34.7734637 32.0162054)",,,טשרניחובסקי,,,,,,
51545987,residential,True,False,178.73260703715562,"LINESTRING (34.7735491 32.0168112, 34.7742521 32.0167332, 34.774274 32.0167308, 34.7745937 32.0166953, 34.7754288 32.0166026)",,,"יל""ג",,,,,,
51325331,residential,False,False,17.394390797056193,"LINESTRING (34.772919 32.0201754, 34.7731033 32.0201681)",,,חומה ומגדל,,,,,,
132692884,residential,True,False,16.896408104215702,"LINESTRING (34.772919 32.0201754, 34.77303 32.0202947)",1,,ארלוזורוב,,,,,,
51325331,residential,False,True,155.45974163323348,"LINESTRING (34.772919 32.0201754, 34.7723784 32.0201901, 34.7722349 32.0201913, 34.7720931 32.0201931, 34.7717302 32.0202026, 34.7712707 32.0202134)",,,חומה ומגדל,,,,,,
115562023,residential,False,False,9.39173139245747,"LINESTRING (34.7721241 32.0178125, 34.7721449 32.0178951)",,,ארלוזורוב,,,,,,
118650061,residential,True,False,156.46221202668477,"LINESTRING (34.7721241 32.0178125, 34.7718948 32.0164189)",,,ארלוזורוב,,,,,,
155731067,tertiary,True,False,75.16876966588343,"LINESTRING (34.7721241 32.0178125, 34.7729113 32.0177053)",,,ההסתדרות,,,,,,
1392134587,tertiary,True,False,76.2933952776493,"LINESTRING (34.7760767 32.0213862, 34.7759637 32.0207068)",2,,אריה שנקר,,,,,,
1392134588,residential,True,False,9.373887853559472,"LINESTRING (34.7760767 32.0213862, 34.7761257 32.0213841, 34.776176 32.0213819)",1,,ארלוזורוב,,,,,,
51546343,residential,False,False,62.72067338673437,"LINESTRING (34.7675876 32.0226834, 34.7676386 32.0232458)",,,ברדיצ'בסקי,,,,,,
51546343,residential,False,True,62.72067338673437,"LINESTRING (34.7676386 32.0232458, 34.7675876 32.0226834)",,,ברדיצ'בסקי,,,,,,
136209428,tertiary,True,False,54.06960741307168,"LINESTRING (34.7676386 32.0232458, 34.7682121 32.0232509)",2,,שדרות דב הוז,,,,,,
51546344,residential,False,False,71.14327392867868,"LINESTRING (34.7681698 32.0226121, 34.7682121 32.0232509)",,,נג'ארה,,,,,,
51546344,residential,False,True,71.14327392867868,"LINESTRING (34.7682121 32.0232509, 34.7681698 32.0226121)",,,נג'ארה,,,,,,
136209428,tertiary,True,False,60.54418449595003,"LINESTRING (34.7682121 32.0232509, 34.7683542 32.0232514, 34.7688543 32.0232538)",2,,שדרות דב הוז,,,,,,
50804435,residential,True,False,77.18128352834076,"LINESTRING (34.7697192 32.0228325, 34.7696671 32.0221398)",1,,אחד במאי,,,,,,
51546345,residential,True,False,85.08352146641815,"LINESTRING (34.7697192 32.0228325, 34.7688167 32.0228335)",,,המעורר,,,,,,
51546346,residential,False,False,46.869530372678994,"LINESTRING (34.7688167 32.0228335, 34.7688543 32.0232538)",,,בוסל,,,,,,
166273706,residential,False,False,24.51441323320147,"LINESTRING (34.7688167 32.0228335, 34.768804 32.0226133)",,,בוסל,,,,,,
51546346,residential,False,True,46.869530372678994,"LINESTRING (34.7688543 32.0232538, 34.7688167 32.0228335)",,,בוסל,,,,,,
136209428,tertiary,True,False,75.34018318220336,"LINESTRING (34.7688543 32.0232538, 34.7693866 32.0232557, 34.7696515 32.0232284)",2,,שדרות דב הוז,,,,,,
